order_id,customer_id,order_date,order_status
761,375,2024-06-17,RETURNED
762,1636,2024-08-17,DELIVERED
763,565,2024-05-26,DELIVERED
764,1472,2023-04-14,DELIVERED
765,1758,2022-06-28,RETURNED
766,833,2023-10-03,CANCELLED
767,1300,2022-06-12,DELIVERED
768,492,2022-07-11,DELIVERED
769,118,2022-06-23,CANCELLED
770,1135,2024-10-06,CANCELLED
771,22,2024-05-18,DELIVERED
772,1910,2022-10-07,DELIVERED
773,1055,2024-12-26,DELIVERED
774,831,2022-01-29,DELIVERED
775,1866,2022-01-15,CANCELLED
776,1439,2024-12-30,CANCELLED
777,501,2024-12-17,DELIVERED
778,87,2024-07-07,RETURNED
779,1382,2024-12-08,RETURNED
780,359,2022-06-03,DELIVERED
781,274,2024-11-18,DELIVERED
782,105,2024-05-15,DELIVERED
783,350,2024-02-04,RETURNED
784,693,2023-05-27,CANCELLED
785,1743,2022-08-30,DELIVERED
786,990,2023-08-25,DELIVERED
787,5,2024-03-17,DELIVERED
788,625,2024-11-21,CANCELLED
789,73,2024-08-06,RETURNED
790,1738,2024-09-26,DELIVERED
791,13,2024-07-31,DELIVERED
792,725,2022-08-08,DELIVERED
793,1824,2023-01-17,DELIVERED
794,19,2022-07-27,DELIVERED
795,405,2022-06-23,DELIVERED
796,1841,2022-11-11,DELIVERED
797,1871,2024-09-25,DELIVERED
798,1576,2023-05-28,DELIVERED
799,810,2024-02-06,DELIVERED
800,878,2023-01-09,DELIVERED
801,552,2022-08-11,RETURNED
802,1345,2024-06-18,DELIVERED
803,725,2024-06-07,DELIVERED
804,1810,2023-02-11,DELIVERED
805,584,2022-03-24,DELIVERED
806,863,2023-11-10,RETURNED
807,329,2023-02-12,RETURNED
808,1966,2023-06-29,DELIVERED
809,1002,2024-10-11,CANCELLED
810,1463,2022-09-18,DELIVERED
811,1566,2024-03-29,DELIVERED
812,1892,2024-03-07,DELIVERED
813,1962,2022-08-09,CANCELLED
814,259,2022-11-15,DELIVERED
815,28,2023-04-30,DELIVERED
816,1700,2023-12-02,DELIVERED
817,1223,2022-01-17,DELIVERED
818,593,2023-08-01,DELIVERED
819,1559,2024-05-28,DELIVERED
820,313,2024-11-13,DELIVERED
821,576,2022-08-24,RETURNED
822,1436,2023-05-22,DELIVERED
823,879,2023-02-11,DELIVERED
824,1604,2022-07-31,CANCELLED
825,1029,2023-01-07,DELIVERED
826,1751,2022-11-01,DELIVERED
827,271,2024-04-01,DELIVERED
828,394,2022-10-27,DELIVERED
829,1263,2023-02-13,DELIVERED
830,105,2024-02-18,DELIVERED
831,628,2023-04-19,DELIVERED
832,873,2024-09-08,DELIVERED
833,875,2022-04-16,DELIVERED
834,552,2024-01-15,DELIVERED
835,719,2024-05-06,DELIVERED
836,1834,2022-04-08,DELIVERED
837,2,2022-04-17,DELIVERED
838,659,2023-03-11,DELIVERED
839,574,2022-07-26,DELIVERED
840,517,2024-10-03,DELIVERED
841,624,2022-08-17,DELIVERED
842,28,2022-09-24,DELIVERED
843,1519,2024-01-11,CANCELLED
844,1207,2024-12-19,DELIVERED
845,488,2023-07-20,DELIVERED
846,787,2022-06-28,RETURNED
847,268,2022-09-04,DELIVERED
848,1984,2023-01-26,DELIVERED
849,913,2022-07-22,DELIVERED
850,1120,2023-12-04,DELIVERED
851,972,2023-02-18,DELIVERED
852,315,2022-03-31,DELIVERED
853,857,2023-06-02,RETURNED
854,1556,2023-12-13,RETURNED
855,919,2022-08-29,RETURNED
856,139,2024-09-15,DELIVERED
857,1908,2024-10-28,CANCELLED
858,342,2023-07-16,DELIVERED
859,265,2023-08-17,DELIVERED
860,1160,2022-05-05,CANCELLED
861,1421,2023-01-25,CANCELLED
862,815,2024-10-10,DELIVERED
863,1783,2024-11-17,RETURNED
864,339,2024-06-15,CANCELLED
865,787,2024-03-10,DELIVERED
866,557,2023-02-28,DELIVERED
867,328,2023-03-23,DELIVERED
868,19,2024-11-16,DELIVERED
869,1450,2024-12-11,DELIVERED
870,1746,2023-03-28,DELIVERED
871,550,2022-09-01,DELIVERED
872,94,2024-12-28,DELIVERED
873,81,2022-10-31,RETURNED
874,569,2022-09-30,DELIVERED
875,1620,2022-04-16,DELIVERED
876,510,2023-03-07,DELIVERED
877,3,2023-12-13,DELIVERED
878,1992,2024-01-26,DELIVERED
879,1939,2023-06-25,CANCELLED
880,837,2023-08-27,DELIVERED
881,118,2022-01-22,CANCELLED
882,450,2023-07-27,DELIVERED
883,1990,2022-02-02,DELIVERED
884,1778,2022-08-06,CANCELLED
885,1410,2024-02-22,RETURNED
886,528,2023-02-27,CANCELLED
887,452,2023-10-27,DELIVERED
888,1192,2024-03-20,DELIVERED
889,475,2024-06-07,DELIVERED
890,1848,2024-09-08,DELIVERED
891,372,2024-07-29,DELIVERED
892,1767,2022-12-27,DELIVERED
893,1005,2023-01-05,DELIVERED
894,44,2023-09-28,DELIVERED
895,364,2024-03-18,DELIVERED
896,385,2022-05-23,DELIVERED
897,874,2023-05-18,DELIVERED
898,1322,2024-04-04,DELIVERED
899,1079,2022-10-09,CANCELLED
900,1655,2022-01-25,DELIVERED
901,774,2024-02-26,DELIVERED
902,1693,2022-01-28,CANCELLED
903,1320,2022-03-31,DELIVERED
904,1578,2022-06-21,DELIVERED
905,1923,2022-01-28,CANCELLED
906,20,2022-08-06,DELIVERED
907,1676,2023-11-25,RETURNED
908,175,2023-02-19,DELIVERED
909,1556,2024-06-28,CANCELLED
910,630,2023-11-11,DELIVERED
911,500,2022-04-25,DELIVERED
912,548,2022-09-10,DELIVERED
913,92,2022-07-30,DELIVERED
914,211,2024-11-13,RETURNED
915,851,2022-10-18,DELIVERED
916,460,2022-02-19,DELIVERED
917,790,2022-10-29,DELIVERED
918,588,2023-04-08,RETURNED
919,1402,2024-02-27,DELIVERED
920,1465,2022-08-19,DELIVERED
921,226,2023-04-05,DELIVERED
922,1958,2023-08-01,DELIVERED
923,1261,2023-11-15,DELIVERED
924,1891,2022-06-23,RETURNED
925,1239,2022-11-06,DELIVERED
926,1087,2023-11-17,DELIVERED
927,1392,2024-05-20,DELIVERED
928,1367,2023-09-10,DELIVERED
929,588,2023-12-15,RETURNED
930,556,2024-10-19,DELIVERED
931,1911,2023-06-28,CANCELLED
932,1457,2022-06-06,CANCELLED
933,1765,2022-11-01,CANCELLED
934,301,2023-10-18,DELIVERED
935,915,2024-09-06,CANCELLED
936,232,2024-05-25,RETURNED
937,571,2022-10-24,DELIVERED
938,262,2023-01-08,CANCELLED
939,723,2023-10-16,DELIVERED
940,986,2024-04-27,DELIVERED
941,1304,2023-11-14,DELIVERED
942,1934,2023-05-19,DELIVERED
943,1126,2024-10-15,DELIVERED
944,1009,2024-12-26,DELIVERED
945,472,2024-02-27,DELIVERED
946,1465,2024-05-13,DELIVERED
947,1591,2023-03-26,CANCELLED
948,482,2024-01-11,DELIVERED
949,1743,2022-02-05,DELIVERED
950,971,2022-10-01,RETURNED
951,123,2023-12-17,DELIVERED
952,1740,2022-10-13,DELIVERED
953,296,2024-05-12,DELIVERED
954,1696,2023-04-05,DELIVERED
955,283,2022-08-29,RETURNED
956,1442,2022-10-21,DELIVERED
957,54,2024-05-19,DELIVERED
958,1437,2022-08-06,DELIVERED
959,152,2024-09-03,CANCELLED
960,1783,2022-11-20,DELIVERED
961,749,2022-10-17,DELIVERED
962,158,2022-01-26,DELIVERED
963,1667,2024-05-02,DELIVERED
964,374,2024-08-20,CANCELLED
965,1533,2024-12-16,DELIVERED
966,614,2024-08-20,DELIVERED
967,691,2024-06-28,CANCELLED
968,1424,2022-01-28,DELIVERED
969,320,2022-05-03,RETURNED
970,66,2022-12-22,DELIVERED
971,23,2024-03-22,CANCELLED
972,1393,2024-07-19,DELIVERED
973,1699,2023-06-13,RETURNED
974,1028,2023-09-19,CANCELLED
975,868,2022-11-18,DELIVERED
976,189,2024-12-04,DELIVERED
977,1948,2022-09-14,CANCELLED
978,821,2022-04-25,DELIVERED
979,377,2022-06-08,CANCELLED
980,960,2024-09-04,DELIVERED
981,1315,2024-04-09,CANCELLED
982,338,2022-04-22,CANCELLED
983,1325,2024-05-18,DELIVERED
984,223,2022-08-02,DELIVERED
985,1236,2023-11-19,DELIVERED
986,578,2022-11-30,DELIVERED
987,134,2023-03-10,DELIVERED
988,1550,2023-09-26,DELIVERED
989,414,2022-03-08,DELIVERED
990,175,2022-04-02,DELIVERED
991,1619,2024-09-17,DELIVERED
992,645,2022-07-10,RETURNED
993,18,2024-01-01,CANCELLED
994,1964,2024-03-26,DELIVERED
995,645,2024-03-11,CANCELLED
996,1995,2022-09-23,CANCELLED
997,200,2023-11-10,DELIVERED
998,1519,2024-10-28,DELIVERED
999,1654,2022-11-04,DELIVERED
1000,1631,2024-02-22,DELIVERED
1001,1780,2022-03-18,DELIVERED
1002,311,2024-08-06,DELIVERED
1003,1282,2022-07-11,RETURNED
1004,475,2023-03-18,CANCELLED
1005,1340,2022-10-16,CANCELLED
1006,330,2024-10-24,DELIVERED
1007,1493,2024-12-07,RETURNED
1008,700,2024-07-05,CANCELLED
1009,695,2023-08-19,DELIVERED
1010,1753,2024-06-01,DELIVERED
1011,1460,2024-03-04,DELIVERED
1012,1251,2022-06-03,RETURNED
1013,1162,2024-10-15,DELIVERED
1014,31,2022-10-20,CANCELLED
1015,634,2022-06-28,DELIVERED
1016,932,2023-10-05,DELIVERED
1017,606,2022-11-27,DELIVERED
1018,1181,2024-01-15,DELIVERED
1019,146,2023-01-02,CANCELLED
1020,944,2023-06-13,RETURNED
1021,525,2024-06-24,DELIVERED
1022,288,2022-09-11,RETURNED
1023,1000,2022-03-23,DELIVERED
1024,588,2024-04-01,DELIVERED
1025,1270,2022-09-22,DELIVERED
1026,1050,2023-10-05,DELIVERED
1027,1398,2024-04-26,DELIVERED
1028,539,2022-03-29,DELIVERED
1029,1319,2022-04-27,CANCELLED
1030,502,2022-01-17,DELIVERED
1031,216,2023-08-19,DELIVERED
1032,1168,2024-03-28,RETURNED
1033,457,2024-03-06,RETURNED
1034,1371,2022-07-11,DELIVERED
1035,960,2024-12-31,RETURNED
1036,953,2022-08-12,DELIVERED
1037,1499,2022-08-10,RETURNED
1038,1890,2024-03-23,CANCELLED
1039,409,2024-04-02,DELIVERED
1040,650,2023-12-03,RETURNED
1041,996,2023-03-12,CANCELLED
1042,976,2022-08-23,DELIVERED
1043,79,2022-11-15,RETURNED
1044,299,2023-03-14,DELIVERED
1045,65,2024-02-18,DELIVERED
1046,1656,2024-01-11,CANCELLED
1047,970,2023-03-14,DELIVERED
1048,1778,2022-02-16,RETURNED
1049,1401,2024-05-16,DELIVERED
1050,1302,2022-12-27,DELIVERED
1051,142,2023-07-15,DELIVERED
1052,611,2024-07-13,RETURNED
1053,1075,2023-03-15,DELIVERED
1054,532,2023-01-12,CANCELLED
1055,190,2024-05-27,DELIVERED
1056,1543,2023-09-01,DELIVERED
1057,716,2024-05-08,DELIVERED
1058,1097,2022-11-26,RETURNED
1059,895,2023-12-28,RETURNED
1060,1169,2024-03-07,CANCELLED
1061,1149,2023-02-11,DELIVERED
1062,1368,2022-10-24,DELIVERED
1063,1687,2023-10-11,DELIVERED
1064,1837,2024-07-28,RETURNED
1065,1023,2023-10-11,DELIVERED
1066,1987,2024-04-12,DELIVERED
1067,1480,2022-01-08,RETURNED
1068,1932,2022-09-15,DELIVERED
1069,1309,2022-07-19,DELIVERED
1070,1528,2023-01-20,DELIVERED
1071,1119,2022-12-07,DELIVERED
1072,443,2023-12-14,DELIVERED
1073,392,2022-01-30,DELIVERED
1074,746,2022-02-03,DELIVERED
1075,629,2024-10-25,CANCELLED
1076,256,2024-10-19,DELIVERED
1077,934,2024-04-27,DELIVERED
1078,722,2024-05-22,DELIVERED
1079,1567,2023-11-19,DELIVERED
1080,361,2024-07-28,DELIVERED
1081,363,2022-11-30,DELIVERED
1082,782,2023-08-07,CANCELLED
1083,1411,2024-06-14,DELIVERED
1084,1438,2022-07-23,RETURNED
1085,1651,2022-08-01,DELIVERED
1086,34,2024-04-22,DELIVERED
1087,1536,2022-07-24,DELIVERED
1088,1031,2022-03-08,DELIVERED
1089,1745,2024-05-11,DELIVERED
1090,1592,2024-07-20,DELIVERED
1091,235,2023-02-05,RETURNED
1092,1947,2022-09-12,DELIVERED
1093,1626,2024-08-08,DELIVERED
1094,1681,2024-03-21,DELIVERED
1095,768,2023-04-04,DELIVERED
1096,549,2023-06-26,DELIVERED
1097,1849,2024-04-29,DELIVERED
1098,9,2024-04-29,DELIVERED
1099,54,2022-11-11,CANCELLED
1100,1722,2024-11-28,CANCELLED
1101,1229,2023-10-13,DELIVERED
1102,1965,2024-05-30,DELIVERED
1103,1994,2024-03-12,DELIVERED
1104,1320,2024-03-16,CANCELLED
1105,1642,2024-05-28,DELIVERED
1106,1304,2024-03-10,RETURNED
1107,356,2024-04-05,RETURNED
1108,1060,2022-11-21,DELIVERED
1109,204,2022-09-16,DELIVERED
1110,1294,2024-03-13,CANCELLED
1111,1285,2023-06-17,CANCELLED
1112,326,2023-10-23,DELIVERED
1113,192,2022-02-22,DELIVERED
1114,1288,2022-11-10,DELIVERED
1115,1450,2022-06-11,DELIVERED
1116,52,2022-09-25,RETURNED
1117,1300,2024-01-04,DELIVERED
1118,1337,2023-03-31,DELIVERED
1119,1097,2023-05-18,CANCELLED
1120,1653,2024-02-14,CANCELLED
1121,1351,2022-04-16,DELIVERED
1122,1915,2022-10-22,DELIVERED
1123,1308,2022-07-31,DELIVERED
1124,1899,2022-09-09,DELIVERED
1125,579,2023-06-21,RETURNED
1126,191,2022-06-08,DELIVERED
1127,741,2023-03-02,DELIVERED
1128,1006,2022-02-14,DELIVERED
1129,997,2022-06-06,DELIVERED
1130,860,2024-02-08,RETURNED
1131,1298,2024-07-12,CANCELLED
1132,369,2023-09-04,DELIVERED
1133,366,2022-03-06,DELIVERED
1134,703,2023-12-12,DELIVERED
1135,1258,2022-01-11,DELIVERED
1136,1519,2023-06-06,RETURNED
1137,395,2022-03-02,DELIVERED
1138,1061,2024-11-14,CANCELLED
1139,443,2024-01-18,DELIVERED
1140,445,2022-03-02,DELIVERED
1141,451,2022-06-20,CANCELLED
1142,1925,2022-09-17,DELIVERED
1143,987,2023-02-13,RETURNED
1144,714,2023-08-26,DELIVERED
1145,1657,2024-10-12,DELIVERED
1146,1939,2024-03-30,RETURNED
1147,513,2022-12-21,DELIVERED
1148,1733,2023-07-30,RETURNED
1149,211,2023-10-01,DELIVERED
1150,422,2024-09-26,DELIVERED
1151,914,2024-05-17,DELIVERED
1152,557,2023-10-15,DELIVERED
1153,1244,2024-02-24,DELIVERED
1154,1162,2023-12-24,DELIVERED
1155,1296,2022-05-12,DELIVERED
1156,1822,2022-03-11,RETURNED
1157,519,2024-04-19,DELIVERED
1158,1694,2024-12-22,DELIVERED
1159,62,2022-08-23,DELIVERED
1160,661,2024-05-29,CANCELLED
1161,733,2023-05-18,DELIVERED
1162,1346,2024-02-01,DELIVERED
1163,1597,2023-10-06,DELIVERED
1164,653,2022-01-23,CANCELLED
1165,438,2024-08-11,DELIVERED
1166,659,2023-04-22,DELIVERED
1167,790,2023-08-04,DELIVERED
1168,1080,2023-03-22,DELIVERED
1169,570,2022-06-03,DELIVERED
1170,1324,2024-05-13,DELIVERED
1171,892,2023-10-13,CANCELLED
1172,406,2023-02-08,DELIVERED
1173,1012,2024-10-18,DELIVERED
1174,563,2024-05-12,DELIVERED
1175,928,2022-12-17,DELIVERED
1176,1211,2024-02-24,DELIVERED
1177,44,2023-08-07,DELIVERED
1178,1605,2022-01-10,RETURNED
1179,583,2022-09-26,CANCELLED
1180,825,2022-03-17,RETURNED
1181,1881,2024-12-16,DELIVERED
1182,1321,2022-02-03,DELIVERED
1183,195,2024-04-30,CANCELLED
1184,563,2023-10-12,CANCELLED
1185,820,2022-06-13,DELIVERED
1186,642,2024-10-08,DELIVERED
1187,806,2023-09-04,DELIVERED
1188,931,2024-10-07,CANCELLED
1189,1981,2022-09-06,CANCELLED
1190,1921,2022-07-30,DELIVERED
1191,98,2022-01-22,DELIVERED
1192,662,2024-06-11,DELIVERED
1193,181,2023-01-27,CANCELLED
1194,1664,2024-01-26,CANCELLED
1195,1101,2022-01-11,RETURNED
1196,1778,2022-04-18,DELIVERED
1197,1608,2022-03-30,DELIVERED
1198,1940,2023-09-16,DELIVERED
1199,675,2024-02-17,DELIVERED
1200,349,2022-10-10,DELIVERED
1201,246,2022-09-16,DELIVERED
1202,304,2024-04-26,DELIVERED
1203,1369,2022-09-08,DELIVERED
1204,493,2024-09-05,DELIVERED
1205,2000,2023-07-29,DELIVERED
1206,1497,2024-09-15,DELIVERED
1207,541,2023-08-30,CANCELLED
1208,723,2023-05-12,DELIVERED
1209,1506,2023-02-26,DELIVERED
1210,154,2024-10-09,DELIVERED
1211,27,2023-03-19,DELIVERED
1212,789,2023-01-20,DELIVERED
1213,698,2023-03-04,CANCELLED
1214,1560,2024-12-16,DELIVERED
1215,642,2023-10-01,CANCELLED
1216,1343,2022-11-12,CANCELLED
1217,217,2022-09-24,DELIVERED
1218,745,2024-02-29,RETURNED
1219,1778,2024-11-17,DELIVERED
1220,820,2023-01-20,DELIVERED
1221,867,2022-12-03,DELIVERED
1222,1949,2022-07-29,DELIVERED
1223,1795,2022-08-08,CANCELLED
1224,493,2022-02-03,RETURNED
1225,384,2023-07-01,DELIVERED
1226,1356,2024-12-23,DELIVERED
1227,544,2022-08-31,RETURNED
1228,173,2023-12-27,DELIVERED
1229,309,2024-03-23,DELIVERED
1230,1041,2023-11-15,DELIVERED
1231,559,2024-01-28,DELIVERED
1232,1329,2024-02-23,CANCELLED
1233,866,2023-02-02,DELIVERED
1234,825,2022-12-28,DELIVERED
1235,1085,2024-10-07,DELIVERED
1236,224,2022-04-13,DELIVERED
1237,1964,2022-08-16,DELIVERED
1238,109,2022-03-15,DELIVERED
1239,489,2022-05-15,DELIVERED
1240,565,2023-04-09,RETURNED
1241,1433,2024-04-08,DELIVERED
1242,208,2023-03-27,CANCELLED
1243,1802,2023-07-04,DELIVERED
1244,351,2023-02-21,DELIVERED
1245,590,2023-08-13,CANCELLED
1246,194,2023-01-15,DELIVERED
1247,1435,2024-09-03,CANCELLED
1248,1747,2023-05-04,DELIVERED
1249,1396,2022-05-23,DELIVERED
1250,681,2024-07-21,DELIVERED
1251,27,2024-08-29,DELIVERED
1252,43,2022-12-30,RETURNED
1253,1805,2022-06-07,DELIVERED
1254,1558,2022-01-20,DELIVERED
1255,1986,2024-08-28,DELIVERED
1256,1001,2023-05-22,DELIVERED
1257,93,2022-02-05,DELIVERED
1258,596,2023-04-13,DELIVERED
1259,343,2022-10-28,CANCELLED
1260,205,2023-09-16,CANCELLED
1261,688,2024-07-15,DELIVERED
1262,719,2023-06-12,DELIVERED
1263,520,2024-01-17,DELIVERED
1264,1696,2023-12-24,DELIVERED
1265,684,2024-11-26,CANCELLED
1266,1756,2024-09-18,DELIVERED
1267,1405,2024-11-29,CANCELLED
1268,43,2022-10-30,RETURNED
1269,1754,2023-03-28,DELIVERED
1270,291,2024-01-02,DELIVERED
1271,501,2024-06-01,DELIVERED
1272,1525,2022-07-02,DELIVERED
1273,1956,2024-02-13,DELIVERED
1274,1978,2023-07-15,RETURNED
1275,1391,2024-07-09,RETURNED
1276,1795,2024-12-15,DELIVERED
1277,1865,2023-12-16,RETURNED
1278,801,2024-05-04,RETURNED
1279,566,2023-09-26,DELIVERED
1280,1187,2024-12-01,CANCELLED
1281,1709,2022-09-09,DELIVERED
1282,932,2023-12-12,DELIVERED
1283,1986,2022-01-18,DELIVERED
1284,1404,2022-10-29,DELIVERED
1285,308,2024-12-07,RETURNED
1286,1278,2022-11-30,DELIVERED
1287,591,2022-05-13,CANCELLED
1288,32,2024-07-18,DELIVERED
1289,580,2022-09-10,DELIVERED
1290,627,2022-01-11,DELIVERED
1291,1353,2022-01-02,DELIVERED
1292,283,2023-12-19,RETURNED
1293,1609,2024-10-25,DELIVERED
1294,1575,2022-11-14,RETURNED
1295,1461,2023-07-09,DELIVERED
1296,1502,2023-02-07,DELIVERED
1297,1881,2022-06-15,DELIVERED
1298,66,2024-08-27,RETURNED
1299,510,2024-03-02,DELIVERED
1300,1981,2022-07-20,RETURNED
1301,1885,2023-09-11,DELIVERED
1302,355,2024-06-11,DELIVERED
1303,661,2022-10-13,DELIVERED
1304,409,2023-05-28,DELIVERED
1305,1136,2023-02-13,DELIVERED
1306,176,2023-09-01,DELIVERED
1307,1287,2024-08-02,DELIVERED
1308,770,2024-06-13,DELIVERED
1309,1079,2024-06-24,DELIVERED
1310,1032,2024-01-03,DELIVERED
1311,876,2024-08-13,DELIVERED
1312,841,2024-08-02,DELIVERED
1313,1145,2022-02-24,RETURNED
1314,863,2022-07-01,CANCELLED
1315,1260,2023-09-12,CANCELLED
1316,1189,2024-11-14,DELIVERED
1317,1272,2023-08-24,DELIVERED
1318,1731,2024-03-15,DELIVERED
1319,1373,2022-01-13,DELIVERED
1320,1563,2024-11-26,DELIVERED
1321,112,2022-06-23,DELIVERED
1322,1700,2022-08-08,DELIVERED
1323,200,2023-08-19,DELIVERED
1324,1415,2023-11-10,RETURNED
1325,249,2024-11-12,CANCELLED
1326,109,2023-02-24,DELIVERED
1327,1152,2024-10-11,DELIVERED
1328,1834,2022-11-13,DELIVERED
1329,637,2022-01-14,CANCELLED
1330,1278,2023-02-16,DELIVERED
1331,1,2022-11-10,DELIVERED
1332,248,2024-11-30,DELIVERED
1333,419,2022-08-01,DELIVERED
1334,1706,2024-11-01,DELIVERED
1335,114,2022-09-07,DELIVERED
1336,991,2023-01-12,CANCELLED
1337,1724,2023-06-18,CANCELLED
1338,1396,2024-06-18,RETURNED
1339,1264,2022-09-10,DELIVERED
1340,1303,2022-02-14,DELIVERED
1341,1677,2023-05-08,DELIVERED
1342,1519,2023-02-15,DELIVERED
1343,594,2023-08-16,DELIVERED
1344,1965,2024-10-06,DELIVERED
1345,564,2024-03-12,DELIVERED
1346,1639,2022-08-08,DELIVERED
1347,1667,2024-05-20,DELIVERED
1348,581,2024-07-25,DELIVERED
1349,798,2022-01-23,DELIVERED
1350,70,2024-06-29,DELIVERED
1351,1858,2023-12-28,RETURNED
1352,959,2024-07-27,DELIVERED
1353,325,2024-01-03,DELIVERED
1354,1764,2024-10-27,DELIVERED
1355,1849,2024-12-11,DELIVERED
1356,129,2022-12-24,DELIVERED
1357,721,2023-11-26,DELIVERED
1358,1759,2022-10-14,DELIVERED
1359,1562,2023-09-13,RETURNED
1360,140,2024-09-17,DELIVERED
1361,967,2023-01-05,DELIVERED
1362,1900,2024-11-04,CANCELLED
1363,1077,2023-06-15,DELIVERED
1364,664,2023-12-14,DELIVERED
1365,1700,2024-04-06,DELIVERED
1366,61,2022-11-22,DELIVERED
1367,1363,2022-08-06,DELIVERED
1368,1392,2024-09-02,DELIVERED
1369,475,2023-04-30,DELIVERED
1370,1804,2022-12-23,CANCELLED
1371,787,2024-05-10,RETURNED
1372,127,2023-05-28,DELIVERED
1373,1735,2022-05-30,DELIVERED
1374,767,2022-03-02,RETURNED
1375,658,2022-08-09,DELIVERED
1376,774,2022-09-30,RETURNED
1377,1176,2023-02-14,DELIVERED
1378,1006,2024-06-15,DELIVERED
1379,462,2023-02-17,CANCELLED
1380,889,2024-12-18,CANCELLED
1381,394,2022-06-26,DELIVERED
1382,1289,2022-07-17,DELIVERED
1383,1659,2022-10-15,RETURNED
1384,737,2024-04-15,DELIVERED
1385,1771,2022-05-28,DELIVERED
1386,1398,2024-12-17,DELIVERED
1387,1705,2023-03-01,DELIVERED
1388,971,2024-10-22,DELIVERED
1389,1267,2022-10-10,CANCELLED
1390,899,2024-05-25,DELIVERED
1391,1790,2022-05-26,DELIVERED
1392,261,2024-11-25,DELIVERED
1393,242,2024-10-18,DELIVERED
1394,1232,2023-11-09,DELIVERED
1395,1683,2023-08-17,RETURNED
1396,515,2024-03-10,CANCELLED
1397,140,2022-11-20,RETURNED
1398,154,2024-12-30,DELIVERED
1399,1748,2024-11-26,RETURNED
1400,1025,2023-10-02,DELIVERED
1401,117,2022-08-16,DELIVERED
1402,1919,2023-06-23,DELIVERED
1403,67,2023-11-24,DELIVERED
1404,411,2023-11-17,RETURNED
1405,122,2022-10-13,DELIVERED
1406,1673,2023-11-07,RETURNED
1407,1359,2022-05-08,DELIVERED
1408,150,2022-03-14,DELIVERED
1409,145,2024-05-02,DELIVERED
1410,1255,2022-06-15,RETURNED
1411,981,2022-09-23,DELIVERED
1412,86,2022-08-02,DELIVERED
1413,1040,2023-04-07,DELIVERED
1414,884,2024-09-05,DELIVERED
1415,1741,2023-04-12,DELIVERED
1416,114,2022-02-23,CANCELLED
1417,1662,2023-02-06,DELIVERED
1418,1762,2024-02-16,DELIVERED
1419,1512,2022-02-07,DELIVERED
1420,107,2024-03-03,CANCELLED
1421,1425,2022-09-14,DELIVERED
1422,875,2022-10-10,DELIVERED
1423,242,2024-01-24,DELIVERED
1424,703,2024-06-13,RETURNED
1425,488,2023-04-21,DELIVERED
1426,21,2023-04-11,DELIVERED
1427,1542,2022-04-04,RETURNED
1428,31,2023-05-27,CANCELLED
1429,157,2022-04-27,DELIVERED
1430,370,2023-08-02,DELIVERED
1431,717,2023-05-16,RETURNED
1432,266,2024-03-25,DELIVERED
1433,251,2022-06-07,DELIVERED
1434,1922,2023-02-26,DELIVERED
1435,1506,2024-01-02,RETURNED
1436,1759,2023-03-28,DELIVERED
1437,620,2024-01-22,CANCELLED
1438,600,2023-05-16,DELIVERED
1439,548,2023-10-16,DELIVERED
1440,1032,2022-08-02,DELIVERED
1441,1845,2024-04-21,CANCELLED
1442,1274,2024-09-22,DELIVERED
1443,417,2022-10-08,CANCELLED
1444,1067,2023-04-18,DELIVERED
1445,1133,2023-03-08,DELIVERED
1446,1485,2022-10-18,DELIVERED
1447,482,2024-06-20,DELIVERED
1448,930,2022-08-22,DELIVERED
1449,1713,2022-03-11,DELIVERED
1450,1205,2024-02-26,DELIVERED
1451,1977,2022-06-23,DELIVERED
1452,1751,2024-02-26,DELIVERED
1453,1767,2024-02-23,DELIVERED
1454,91,2023-04-05,DELIVERED
1455,378,2024-06-01,DELIVERED
1456,1353,2023-09-17,DELIVERED
1457,1563,2023-12-14,RETURNED
1458,1864,2023-11-20,RETURNED
1459,1859,2023-06-22,CANCELLED
1460,1211,2023-03-20,CANCELLED
1461,699,2024-06-07,RETURNED
1462,1603,2022-04-27,CANCELLED
1463,1134,2024-03-05,RETURNED
1464,1910,2023-08-12,RETURNED
1465,1921,2024-12-31,DELIVERED
1466,1173,2024-11-28,DELIVERED
1467,1967,2024-02-20,DELIVERED
1468,1894,2023-05-03,DELIVERED
1469,32,2023-07-29,CANCELLED
1470,1948,2023-07-16,DELIVERED
1471,512,2023-08-29,DELIVERED
1472,809,2022-03-21,DELIVERED
1473,741,2023-07-05,DELIVERED
